date,open,high,low,close,volume,turnover
2014-01-02,9.284,9.284,8.824,9.024,5638585,0
2014-01-03,8.824,8.924,8.624,8.804,9928541,0
2014-01-06,8.644,8.784,8.424,8.644,6610399,0
2014-01-07,8.504,8.804,8.404,8.664,8399166,0
2014-01-08,8.584,8.904,8.524,8.824,5549389,0
2014-01-09,8.864,8.884,8.544,8.724,5380542,0
2014-01-10,8.564,8.604,8.424,8.544,7243919,0
2014-01-13,8.684,9.084,8.564,8.744,7215342,0
2014-01-14,8.644,8.964,8.644,8.904,8499022,0
2014-01-15,8.824,9.104,8.824,8.904,9493945,0
2014-01-16,8.844,8.984,8.784,8.924,5166949,0
2014-01-17,8.824,9.024,8.664,8.904,4965812,0
2014-01-20,8.704,8.984,8.684,8.904,5890686,0
2014-01-21,8.844,9.124,8.824,8.964,5807361,0
2014-01-22,8.964,9.404,8.964,9.364,16205240,0
2014-01-23,9.424,9.604,9.224,9.264,13550800,0
2014-01-24,9.064,9.524,8.944,9.364,11655890,0
2014-01-27,9.084,9.184,8.864,9.044,9496639,0
2014-01-28,9.184,9.204,8.964,9.144,8387532,0
2014-01-29,9.404,9.404,9.004,9.104,7859816,0
2014-01-30,9.004,9.184,8.864,9.164,4100722,0
2014-02-04,8.824,8.904,8.724,8.804,12268100,0
2014-02-05,8.964,9.104,8.744,8.884,6648400,0
2014-02-06,9.004,9.024,8.804,8.924,3684377,0
2014-02-07,9.024,9.224,8.964,9.064,5057695,0
2014-02-10,9.124,9.304,9.084,9.124,2977275,0
2014-02-11,8.944,9.404,8.944,9.384,7629218,0
2014-02-12,9.324,9.684,9.324,9.424,8844030,0
2014-02-13,9.324,9.504,9.044,9.164,5573933,0
2014-02-14,9.364,9.564,9.224,9.444,5997402,0
2014-02-17,9.444,9.624,9.344,9.444,5842375,0
2014-02-18,9.444,9.584,9.384,9.464,4425364,0
2014-02-19,9.464,9.544,9.264,9.364,3444000,0
2014-02-20,9.224,9.404,8.964,9.004,10751710,0
2014-02-21,9.104,9.284,8.964,9.144,4286368,0
2014-02-24,9.084,9.204,8.644,8.784,10792010,0
2014-02-25,9.044,9.044,8.584,8.664,5539122,0
2014-02-26,8.544,8.664,8.444,8.584,8342309,0
2014-02-27,8.624,8.704,8.464,8.644,5856506,0
2014-02-28,8.644,8.924,8.444,8.584,6512026,0
2014-03-03,8.424,8.744,8.404,8.484,5749027,0
2014-03-04,8.424,8.564,8.344,8.384,5017004,0
2014-03-05,8.444,8.544,8.064,8.204,8173713,0
2014-03-06,8.044,8.284,7.884,8.084,10183090,0
2014-03-07,8.184,8.324,7.964,7.984,9326767,0
2014-03-10,7.744,7.824,7.344,7.564,23504050,0
2014-03-11,7.524,7.524,7.184,7.264,14772090,0
2014-03-12,7.104,7.124,6.724,6.964,17832390,0
2014-03-13,7.124,7.404,6.964,7.144,9943449,0
2014-03-14,7.224,7.464,7.124,7.244,11912180,0
2014-03-17,7.304,7.544,7.264,7.424,7349752,0
2014-03-18,7.604,7.624,7.024,7.044,9696215,0
2014-03-19,7.144,7.144,6.944,7.024,6388748,0
2014-03-20,6.824,7.124,6.824,6.964,5411686,0
2014-03-21,6.964,7.504,6.884,7.444,15056000,0
2014-03-24,7.424,7.824,7.324,7.624,9082731,0
2014-03-25,7.464,7.744,7.464,7.624,9372308,0
2014-03-26,7.724,7.924,7.224,7.304,13264770,0
2014-03-27,7.344,7.624,7.164,7.464,7418083,0
2014-03-28,7.624,8.024,7.524,7.984,15953860,0
2014-03-31,8.124,8.304,7.964,8.164,8622617,0
2014-04-01,8.324,8.444,8.024,8.144,8707375,0
2014-04-02,8.444,8.604,8.184,8.404,12934160,0
2014-04-03,8.404,8.664,8.184,8.464,10861360,0
2014-04-04,8.364,8.504,8.244,8.364,5480676,0
2014-04-07,8.444,8.604,8.244,8.584,8127792,0
2014-04-08,8.624,8.784,8.324,8.364,7619566,0
2014-04-09,8.364,8.604,8.364,8.464,4189206,0
2014-04-10,8.384,9.564,8.384,8.824,23950810,0
2014-04-11,8.944,9.404,8.884,9.004,11438540,0
