date,open,high,low,close,volume,turnover
2021-07-07,168.000,168.500,159.300,165.000,10517381,1731253118.000
2021-07-08,160.000,160.200,150.400,151.500,3365220,515660519.000
2021-07-09,151.600,156.900,150.000,155.800,2106782,322586268.000
2021-07-12,155.000,155.700,149.500,152.100,1490592,225468870.000
2021-07-13,152.200,157.600,152.200,156.000,891000,138609877.000
2021-07-14,153.400,154.400,150.000,151.000,1018400,154078393.000
2021-07-15,147.800,147.800,142.100,143.800,1965026,281774174.000
2021-07-16,148.500,151.200,146.900,150.900,957860,142616919.000
2021-07-19,151.000,155.000,150.500,151.700,600500,91542187.000
2021-07-20,152.000,156.600,152.000,156.100,1020216,157948762.000
2021-07-21,157.200,162.200,157.000,161.800,1076136,172632883.000
2021-07-22,169.500,172.400,169.400,171.700,3216271,548744523.000
2021-07-23,169.200,170.000,163.800,165.800,813854,136028621.000
2021-07-26,159.000,159.000,150.000,150.100,1464001,225466008.000
2021-07-27,156.500,162.000,148.000,151.200,1765545,272474677.000
2021-07-28,139.500,140.500,131.200,139.200,2652871,360056215.000
2021-07-29,149.000,158.200,145.000,154.200,1711630,259886262.000
2021-07-30,149.000,153.400,147.100,149.200,1393193,208626013.000
2021-08-02,160.700,168.200,160.000,165.100,2311440,381900543.000
2021-08-03,169.900,171.000,165.400,168.600,2881025,484923585.000
2021-08-04,167.500,176.700,167.100,173.800,1378269,238064350.000
2021-08-05,171.000,171.200,163.600,164.800,858246,142946678.000
2021-08-06,164.800,169.300,163.600,168.700,1133030,189551434.000
2021-08-09,160.900,161.400,157.700,159.000,894600,142751069.000
2021-08-10,163.200,168.900,160.200,167.000,1246181,207541339.000
2021-08-11,167.000,169.500,165.100,167.500,440100,73814980.000
2021-08-12,166.000,166.000,161.000,161.700,765600,124481741.000
2021-08-13,159.500,160.900,155.100,156.000,516021,80997631.000
2021-08-16,155.800,156.600,147.500,149.600,1525205,228360122.000
2021-08-17,146.100,146.600,140.000,142.300,1178250,168376338.000
2021-08-18,156.800,156.800,145.000,149.400,851900,125724595.000
2021-08-19,152.800,154.500,148.600,149.100,757535,114746473.000
2021-08-20,149.000,149.400,141.000,142.600,633900,90623530.000
2021-08-23,148.900,152.200,148.000,150.900,1005800,150801780.000
2021-08-24,152.500,155.700,152.500,155.600,832000,128683211.000
2021-08-25,157.700,160.000,155.700,159.000,790098,125145619.000
2021-08-26,159.900,160.000,154.100,156.900,273741,42725343.000
2021-08-27,158.400,163.000,155.200,162.100,988100,158802265.000
2021-08-30,158.500,158.500,155.100,156.300,504195,78890739.000
2021-08-31,159.600,161.200,155.200,159.900,484862,76693146.000
2021-09-01,163.300,164.600,162.500,164.100,504810,82665494.000
2021-09-02,160.200,161.000,155.600,158.400,790410,124550271.000
2021-09-03,157.200,157.600,156.000,156.200,228171,35724410.000
2021-09-06,156.100,156.100,154.200,154.300,420000,64926178.000
2021-09-07,155.100,157.200,154.500,156.800,498510,77851046.000
2021-09-08,160.100,162.500,160.100,161.900,656245,105959338.000
2021-09-09,153.000,154.600,150.000,150.100,971150,146974205.000
2021-09-10,150.500,154.000,150.500,153.500,288200,44128595.000
2021-09-13,151.500,151.500,148.600,149.900,487700,72880630.000
2021-09-14,149.900,150.800,146.600,149.600,1028763,153174361.000
2021-09-15,149.600,149.600,146.800,147.600,199828,29560328.000
2021-09-16,147.600,148.800,144.500,145.700,352545,51305406.000
2021-09-17,150.900,150.900,146.100,147.900,208538,30882603.000
2021-09-20,150.000,150.400,144.000,148.400,280300,41235960.000
2021-09-21,147.000,147.000,140.500,143.200,445151,63168541.000
2021-09-23,143.300,145.000,142.200,144.400,459300,65750560.000
2021-09-24,144.400,146.000,142.100,142.600,247426,35545728.000
2021-09-27,141.600,141.600,138.200,138.200,326100,45285040.000
2021-09-28,139.300,144.400,139.300,141.200,580600,82698570.000
2021-09-29,137.900,137.900,133.700,136.000,572311,77794662.000
2021-09-30,136.000,137.200,134.000,135.000,342700,46364053.000
2021-10-04,138.300,139.000,135.700,136.600,282587,38873650.000
2021-10-05,133.500,135.800,131.000,134.500,723000,96932917.000
2021-10-06,136.200,137.900,134.900,135.800,507600,68979209.000
2021-10-07,136.800,145.000,136.800,142.400,487332,68767132.000
2021-10-08,147.300,150.500,147.300,149.800,891315,133108326.000
2021-10-11,150.000,151.500,148.400,150.200,613900,92217465.000
2021-10-12,148.100,151.400,147.000,147.000,817100,121940705.000
2021-10-15,152.000,159.000,151.400,158.200,1494403,235490854.000
2021-10-18,164.300,166.500,162.000,166.000,869111,143553415.000
2021-10-19,167.800,170.000,167.000,169.300,748580,126408612.000
2021-10-20,169.300,169.900,165.100,167.400,547029,91453233.000
2021-10-21,167.000,168.200,165.200,166.600,456206,75874583.000
2021-10-22,169.000,173.100,168.000,169.800,850050,144834047.000
2021-10-25,169.800,176.500,168.000,175.000,1613439,280257917.000
2021-10-26,188.000,197.600,187.000,190.300,2588802,498067517.000
2021-10-27,180.000,183.800,178.300,179.800,2044933,369423810.000
2021-10-28,181.000,183.500,179.600,182.100,1088060,197072675.000
2021-10-29,179.200,182.700,178.000,181.800,949600,172255319.000
2021-11-01,182.800,188.200,180.600,186.700,1161461,215809713.000
2021-11-02,189.900,191.800,186.600,186.900,1560200,294075740.000
2021-11-03,183.800,183.800,179.300,181.000,1500100,271828696.000
2021-11-04,183.000,193.400,183.000,188.700,1590201,302592664.000
2021-11-05,187.400,191.000,186.100,188.300,1518268,286353648.000
2021-11-08,181.900,182.900,176.900,179.100,1019752,183306170.000
2021-11-09,181.300,185.000,181.300,184.400,504200,92739660.000
2021-11-10,175.000,176.400,168.400,174.900,2482816,432913349.000
2021-11-11,175.000,176.500,173.200,175.500,781013,136610689.000
2021-11-12,183.200,196.000,183.200,194.600,2466582,473410655.000
