date,open,high,low,close,volume,turnover
2014-01-02,10.440,10.685,9.753,10.489,1185703,0
2014-01-03,9.949,10.391,9.312,9.508,4130615,0
2014-01-06,9.949,10.145,8.577,8.626,3908866,0
2014-01-07,8.724,8.920,7.498,7.842,4619595,0
2014-01-08,7.204,8.871,7.204,8.087,3454882,0
2014-01-09,7.498,7.940,7.351,7.842,2161474,0
2014-01-10,7.842,8.773,7.449,8.724,2108234,0
2014-01-13,9.263,9.508,7.106,7.891,5560541,0
2014-01-14,7.155,8.773,7.155,8.675,3295448,0
2014-01-15,9.214,9.214,7.989,8.332,1988082,0
2014-01-16,8.528,8.724,7.743,8.185,2694677,0
2014-01-17,8.185,9.508,8.087,9.067,3529230,0
2014-01-20,9.214,9.459,8.577,9.410,2728447,0
2014-01-21,9.214,9.508,8.577,9.361,1963083,0
2014-01-22,9.312,10.096,9.214,9.998,4422356,0
2014-01-23,11.469,11.812,10.293,11.469,8567303,0
2014-01-24,11.469,11.567,10.342,11.077,5057508,0
2014-01-27,9.949,11.028,9.508,10.636,4490504,0
2014-01-28,10.636,10.685,9.067,9.361,4831200,0
2014-01-29,9.704,9.802,8.038,8.185,4095260,0
2014-01-30,7.940,8.038,6.616,7.057,4056404,0
2014-02-04,7.547,9.410,7.204,7.842,7011359,0
2014-02-05,8.185,8.185,6.616,6.812,5247192,0
2014-02-06,7.351,8.430,7.008,7.989,5252764,0
2014-02-07,7.498,9.802,7.449,9.312,5928532,0
2014-02-10,9.410,10.587,8.430,10.047,5139108,0
2014-02-11,10.587,10.587,9.851,10.538,3788736,0
2014-02-12,9.361,10.881,8.724,10.587,5100742,0
2014-02-13,9.802,10.832,9.655,10.685,2676224,0
2014-02-14,11.175,11.616,10.489,11.567,3467430,0
2014-02-17,11.665,11.665,10.685,10.979,3276809,0
2014-02-18,11.273,11.567,10.783,11.322,1427529,0
2014-02-19,11.028,11.420,10.685,10.881,2473968,0
2014-02-20,10.881,11.126,9.508,11.028,4390592,0
2014-02-21,11.371,11.567,11.077,11.420,2994685,0
2014-02-24,11.665,11.714,10.881,11.616,2448073,0
2014-02-25,11.861,12.008,11.322,11.518,4552947,0
2014-02-26,11.322,13.381,11.273,13.234,5892238,0
2014-02-27,13.136,13.969,12.695,13.822,5623032,0
2014-02-28,13.920,13.920,13.234,13.479,3720482,0
2014-03-03,13.528,13.773,12.940,13.381,2001251,0
2014-03-04,13.087,13.724,12.842,13.577,2316137,0
2014-03-05,13.626,13.626,12.645,13.087,2175514,0
2014-03-06,13.430,13.675,13.136,13.577,1503932,0
2014-03-07,13.430,13.479,12.498,13.283,2165971,0
2014-03-10,12.645,12.793,11.861,12.547,1794866,0
2014-03-11,12.008,12.744,12.008,12.498,1704281,0
2014-03-12,11.910,12.547,11.910,12.253,2369168,0
2014-03-13,12.645,12.891,12.057,12.547,3290716,0
2014-03-14,12.596,12.645,12.204,12.302,1547604,0
2014-03-17,12.057,12.793,12.057,12.695,2429903,0
2014-03-18,12.940,12.940,12.204,12.449,1782693,0
2014-03-19,12.253,12.842,12.155,12.547,2557936,0
2014-03-20,12.351,12.989,12.253,12.351,2648549,0
2014-03-21,12.008,12.645,11.959,12.596,4166348,0
2014-03-24,13.136,13.332,12.449,12.940,1924654,0
2014-03-25,13.038,13.332,12.596,13.234,1638336,0
2014-03-26,13.479,14.557,13.234,14.361,3618532,0
2014-03-27,15.047,15.587,14.214,15.538,4121618,0
2014-03-28,15.391,16.175,15.342,16.126,3154099,0
2014-03-31,16.028,16.126,15.293,15.832,2600572,0
2014-04-01,16.077,16.567,15.293,16.420,3065112,0
2014-04-02,16.567,16.567,15.587,15.734,2222540,0
2014-04-03,16.175,16.567,15.930,16.518,1905689,0
2014-04-04,16.567,16.959,16.322,16.861,2369474,0
2014-04-07,16.861,17.253,15.734,16.028,2585895,0
2014-04-08,16.518,16.812,16.224,16.665,3689247,0
2014-04-09,16.861,17.547,16.616,17.498,3467581,0
2014-04-10,17.695,17.989,17.253,17.793,3227783,0
2014-04-11,18.430,18.430,16.371,17.008,3138488,0
2014-04-14,16.861,17.940,16.861,17.744,2333998,0
2014-04-15,18.136,18.234,17.547,17.842,2849302,0
2014-04-16,17.597,18.773,17.597,18.430,2702649,0
2014-04-17,18.430,18.528,17.695,18.087,1239034,0
2014-04-22,17.695,18.773,17.695,18.479,1814195,0
2014-04-23,19.410,19.410,17.842,18.479,2522644,0
2014-04-24,18.724,18.724,15.979,16.322,3918105,0
2014-04-25,16.126,16.273,14.263,14.704,4473850,0
2014-04-28,14.704,15.881,14.459,15.783,4360961,0
2014-04-29,16.126,16.714,15.930,16.665,4580466,0
2014-04-30,16.518,16.518,15.440,15.587,3941570,0
2014-05-02,16.959,17.106,15.685,16.910,2726876,0
2014-05-05,16.959,17.449,15.636,16.175,2206273,0
2014-05-07,16.273,16.273,15.096,15.734,2806472,0
2014-05-08,16.567,16.567,14.410,14.753,3324089,0
2014-05-09,14.753,16.077,14.655,15.832,2442968,0
2014-05-12,16.322,18.626,15.783,17.842,5443879,0
2014-05-13,17.793,18.283,17.204,18.087,2419170,0
2014-05-14,17.842,18.479,17.547,18.381,2147582,0
2014-05-15,18.185,18.675,17.989,18.283,2185363,0
2014-05-16,18.136,18.234,17.646,18.185,1271626,0
2014-05-19,18.528,18.528,17.646,18.332,1755490,0
2014-05-20,19.116,19.116,17.989,18.332,3013551,0
2014-05-21,18.430,19.214,18.136,18.430,3952508,0
2014-05-22,18.430,18.871,17.989,18.087,1703496,0
2014-05-23,17.842,18.675,17.744,18.185,1741785,0
2014-05-26,18.822,19.067,17.302,17.498,2745698,0
2014-05-27,17.498,17.989,17.253,17.400,2204345,0
2014-05-28,17.400,17.449,16.714,16.959,3466982,0
2014-05-29,17.204,17.940,16.861,17.106,1345426,0
2014-05-30,17.449,18.185,17.204,17.940,4880640,0
2014-06-03,18.430,18.430,17.155,17.596,3660471,0
2014-06-04,17.842,18.234,17.645,18.038,2328079,0
2014-06-05,18.038,18.234,17.106,17.106,1461314,0
2014-06-06,16.959,17.498,16.812,16.861,1789454,0
2014-06-09,17.253,17.351,16.763,16.910,1271448,0
2014-06-10,16.910,17.253,16.518,16.910,1875427,0
2014-06-11,17.155,17.155,15.636,15.930,3245430,0
2014-06-12,15.881,16.371,15.783,16.224,1301444,0
2014-06-13,15.979,17.155,15.979,16.959,1614010,0
2014-06-16,16.861,17.498,16.861,17.449,1824378,0
2014-06-17,17.400,17.547,16.959,17.253,1116440,0
2014-06-18,16.812,17.449,16.812,17.253,1081056,0
2014-06-19,17.155,17.596,16.763,17.008,1338542,0
2014-06-20,16.959,17.302,16.371,16.469,1743395,0
2014-06-23,16.469,17.449,15.587,15.734,3075300,0
2014-06-24,15.734,17.253,15.734,16.959,2251513,0
2014-06-25,16.861,17.302,16.616,17.106,1469837,0
2014-06-26,17.449,18.528,17.449,18.381,3114601,0
2014-06-27,17.989,18.920,17.940,18.773,2076222,0
2014-06-30,18.920,18.920,16.910,18.185,3280013,0
2014-07-02,19.410,19.410,18.528,19.361,3129886,0
2014-07-03,19.900,19.900,18.528,18.626,1514120,0
2014-07-04,19.067,19.067,18.283,18.675,778655,0
2014-07-07,18.332,18.724,17.842,18.577,1074847,0
2014-07-08,18.038,18.920,17.989,18.822,1423400,0
