date,open,high,low,close,volume,turnover
2014-01-02,7.838,7.838,7.545,7.643,6014284,0
2014-01-03,7.448,7.496,7.203,7.301,11063288,0
2014-01-06,7.155,7.301,6.959,7.057,9002115,0
2014-01-07,7.106,7.106,6.959,7.008,7596891,0
2014-01-08,6.959,7.155,6.911,7.008,9674804,0
2014-01-09,7.057,7.106,6.959,7.057,5631221,0
2014-01-10,6.959,7.350,6.959,7.203,5410785,0
2014-01-13,7.399,7.399,7.008,7.203,5365791,0
2014-01-14,7.008,7.252,6.959,7.155,5793823,0
2014-01-15,7.399,7.399,7.106,7.203,4201090,0
2014-01-16,7.203,7.399,7.008,7.106,6100020,0
2014-01-17,7.106,7.350,7.057,7.301,5338842,0
2014-01-20,7.252,7.350,7.106,7.203,9302283,0
2014-01-21,7.106,7.789,7.057,7.740,12214107,0
2014-01-22,7.496,7.692,7.448,7.594,10373585,0
2014-01-23,7.594,7.692,7.106,7.203,10900739,0
2014-01-24,7.106,7.448,6.959,7.008,7685897,0
2014-01-27,6.911,6.959,6.666,6.764,13399814,0
2014-01-28,6.813,6.813,6.520,6.666,8922476,0
2014-01-29,6.813,6.862,6.666,6.715,5777822,0
2014-01-30,6.471,6.618,6.422,6.520,6082679,0
2014-02-04,6.325,6.471,6.032,6.032,11133146,0
2014-02-05,6.325,6.325,6.032,6.081,8614252,0
2014-02-06,6.081,6.227,5.934,6.032,8893906,0
2014-02-07,5.934,6.276,5.885,6.032,12833306,0
2014-02-10,6.227,6.422,6.081,6.374,9486589,0
2014-02-11,6.422,6.618,6.227,6.471,6674285,0
2014-02-12,6.227,6.813,6.227,6.666,8016993,0
2014-02-13,7.008,7.008,6.520,6.569,5502150,0
2014-02-14,6.813,6.813,6.520,6.715,4682156,0
2014-02-17,6.911,7.008,6.764,6.959,8286005,0
2014-02-18,6.911,7.008,6.764,6.862,5005665,0
2014-02-19,6.862,7.350,6.862,7.301,9726822,0
2014-02-20,7.301,7.399,6.911,7.057,11072865,0
2014-02-21,7.106,7.252,7.057,7.155,4774745,0
2014-02-24,7.155,7.203,6.715,6.813,8984115,0
2014-02-25,7.008,7.106,6.813,6.813,6115191,0
2014-02-26,7.008,7.057,6.325,6.569,12544111,0
2014-02-27,6.666,6.959,6.471,6.862,13002482,0
2014-02-28,6.862,6.959,6.422,6.471,15554319,0
2014-03-03,6.227,6.471,6.130,6.178,13265752,0
2014-03-04,6.130,6.666,6.130,6.422,10986792,0
2014-03-05,6.569,6.618,6.325,6.422,9579939,0
2014-03-06,6.520,6.764,6.471,6.715,13756389,0
2014-03-07,6.618,6.666,6.422,6.471,9970231,0
2014-03-10,6.276,6.422,6.227,6.276,6455607,0
2014-03-11,6.178,6.422,6.178,6.276,10925261,0
2014-03-12,6.081,6.227,5.983,5.983,9953176,0
2014-03-13,6.130,6.276,5.934,5.934,8898994,0
2014-03-14,6.081,6.081,5.885,5.885,7884693,0
2014-03-17,5.885,6.081,5.788,5.983,5728672,0
2014-03-18,6.130,6.130,5.885,6.081,8140643,0
2014-03-19,5.885,6.081,5.837,5.934,9921832,0
2014-03-20,5.788,5.837,5.593,5.641,11981075,0
2014-03-21,5.641,5.934,5.544,5.837,11521311,0
2014-03-24,5.788,6.130,5.690,5.837,11562171,0
2014-03-25,5.788,6.374,5.788,6.130,17450605,0
2014-03-26,6.325,6.569,6.276,6.325,11611830,0
2014-03-27,5.348,5.348,4.470,4.909,68695719,0
2014-03-28,4.909,5.056,4.567,4.665,27197903,0
2014-03-31,4.616,5.153,4.567,5.056,17184703,0
2014-04-01,5.153,5.251,4.909,5.007,13654029,0
2014-04-02,5.153,5.397,5.007,5.300,15730102,0
2014-04-03,5.397,5.885,5.348,5.690,26195487,0
2014-04-04,5.739,5.837,5.593,5.739,9362993,0
2014-04-07,5.739,5.934,5.641,5.739,11160762,0
2014-04-08,5.837,5.934,5.495,5.837,15907207,0
2014-04-09,5.885,6.374,5.885,6.227,26551642,0
2014-04-10,6.276,6.374,6.130,6.178,12063727,0
2014-04-11,6.422,6.471,6.081,6.227,17794130,0
2014-04-14,6.227,6.325,5.788,5.885,15182216,0
2014-04-15,5.739,5.934,5.544,5.641,11275905,0
2014-04-16,5.593,5.837,5.446,5.544,8896750,0
2014-04-17,5.446,5.641,5.446,5.593,4705359,0
2014-04-22,5.544,5.593,5.348,5.446,10917487,0
2014-04-23,5.446,5.544,5.202,5.251,16967732,0
2014-04-24,5.495,5.641,5.300,5.495,10336556,0
2014-04-25,5.641,5.788,5.202,5.251,11827458,0
2014-04-28,5.202,5.446,5.104,5.446,7826327,0
2014-04-29,5.593,5.739,5.300,5.641,9227177,0
2014-04-30,5.788,6.130,5.593,5.641,13731017,0
2014-05-02,5.495,5.885,5.446,5.690,8641509,0
2014-05-05,5.837,5.837,5.446,5.544,6512837,0
2014-05-07,5.300,5.348,5.007,5.056,15149797,0
2014-05-08,5.397,5.397,5.056,5.153,5367655,0
2014-05-09,5.300,5.300,5.056,5.153,7666062,0
2014-05-12,5.104,5.544,5.104,5.397,11312248,0
2014-05-13,5.593,5.593,5.300,5.348,4953314,0
2014-05-14,5.446,5.544,5.202,5.348,14380535,0
2014-05-15,5.251,5.544,5.153,5.495,8586420,0
2014-05-16,5.251,5.495,5.251,5.446,6675334,0
2014-05-19,5.397,5.446,5.251,5.397,3915179,0
2014-05-20,5.348,5.495,5.300,5.397,5735755,0
2014-05-21,5.397,5.495,5.348,5.348,6027712,0
2014-05-22,5.397,5.739,5.397,5.593,9599404,0
2014-05-23,5.690,5.739,5.348,5.495,10691666,0
2014-05-26,5.690,5.739,5.593,5.690,7882187,0
2014-05-27,5.739,5.885,5.690,5.788,6729049,0
2014-05-28,5.983,6.569,5.885,6.130,21659038,0
2014-05-29,6.032,6.325,6.032,6.130,8738092,0
2014-05-30,6.227,6.520,6.130,6.276,12040342,0
2014-06-03,6.276,6.422,6.227,6.325,8935309,0
2014-06-04,6.471,6.569,6.325,6.520,13664456,0
2014-06-05,6.422,6.471,6.227,6.276,6627138,0
2014-06-06,6.569,6.569,6.032,6.081,19211803,0
2014-06-09,6.276,6.422,6.081,6.227,9974821,0
2014-06-10,6.325,6.569,6.276,6.422,10972595,0
2014-06-11,6.471,6.666,6.325,6.666,11658211,0
2014-06-12,6.520,6.569,6.325,6.374,12822612,0
2014-06-13,6.388,6.583,6.144,6.486,14573312,0
2014-06-16,6.388,6.486,6.242,6.437,10071911,0
2014-06-17,6.291,6.437,6.193,6.291,9350547,0
2014-06-18,6.193,6.388,6.144,6.291,6079612,0
2014-06-19,6.486,6.486,6.291,6.486,6990161,0
2014-06-20,6.437,6.486,6.339,6.388,7931302,0
2014-06-23,6.339,6.583,5.949,5.949,14359506,0
2014-06-24,6.144,6.144,5.900,5.900,8679038,0
2014-06-25,6.095,6.095,5.851,5.900,6455587,0
2014-06-26,5.949,6.095,5.900,6.047,7416699,0
2014-06-27,6.193,6.291,5.949,5.998,9086766,0
2014-06-30,6.095,6.095,5.705,5.851,14029789,0
2014-07-02,6.193,6.583,6.095,6.583,17853950,0
2014-07-03,6.779,6.779,6.486,6.730,10805519,0
2014-07-04,6.779,6.828,6.486,6.730,10985542,0
2014-07-07,6.828,6.828,6.632,6.730,7483120,0
2014-07-08,6.876,6.925,6.730,6.876,15325713,0
2014-07-09,6.828,6.876,6.388,6.535,12338961,0
2014-07-10,6.828,6.876,6.583,6.730,12389449,0
2014-07-11,6.925,6.925,6.681,6.828,10737842,0
2014-07-14,6.974,7.120,6.876,6.925,13298796,0
2014-07-15,7.023,7.023,6.828,6.925,8381728,0
2014-07-16,7.072,7.072,6.876,7.023,7766998,0
2014-07-17,7.072,7.072,6.828,6.876,7234311,0
2014-07-18,6.779,6.974,6.779,6.974,6138582,0
