date,open,high,low,close,volume,turnover
2023-06-19,75.248,75.248,75.248,75.248,3600,289800.000
2023-06-20,73.848,73.848,73.848,73.848,200,15820.000
2023-06-21,69.748,69.748,69.748,69.748,0,0
2023-06-23,69.448,69.448,69.448,69.448,2400,179280.000
2023-06-26,68.748,68.748,68.748,68.748,200,14800.000
2023-06-27,69.648,69.648,69.648,69.648,0,0
2023-06-28,71.898,71.898,71.898,71.898,0,0
2023-06-29,68.798,68.798,68.798,68.298,1000,74050.000
2023-06-30,68.848,68.848,68.848,68.848,0,0
2023-07-03,71.348,71.348,71.348,71.348,1000,76600.000
2023-07-04,71.348,71.348,71.348,72.098,400,30640.000
2023-07-05,71.548,71.798,71.548,71.748,400,30770.000
2023-07-06,70.948,70.948,68.498,68.348,4000,296490.000
2023-07-07,66.248,66.248,66.248,66.248,400,28600.000
2023-07-10,66.948,66.948,66.948,66.948,0,0
2023-07-11,67.948,67.948,67.948,67.948,0,0
2023-07-12,69.048,69.048,69.048,69.048,0,0
2023-07-13,70.198,70.198,70.198,70.198,0,0
2023-07-14,71.798,71.798,71.798,71.798,0,0
2023-07-18,72.398,72.398,72.398,72.398,0,0
2023-07-19,71.198,71.198,71.198,71.198,0,0
2023-07-20,71.148,71.148,71.148,71.148,0,0
2023-07-21,71.848,71.848,71.848,71.848,0,0
2023-07-24,70.198,70.198,70.198,70.198,6000,452700.000
2023-07-25,73.348,73.348,73.348,73.348,0,0
2023-07-26,73.348,73.348,73.348,73.348,0,0
2023-07-27,74.998,75.348,74.948,75.198,10600,852290.000
2023-07-28,77.448,77.448,77.448,77.448,400,33080.000
2023-07-31,78.298,78.298,78.298,78.298,0,0
2023-08-01,79.248,79.248,77.948,76.898,2400,201500.000
2023-08-02,76.298,76.298,76.298,75.598,800,65240.000
2023-08-03,74.898,74.898,74.898,74.898,0,0
2023-08-04,75.298,75.298,75.298,75.298,0,0
2023-08-07,74.898,74.898,74.898,74.898,0,0
2023-08-08,73.248,74.448,73.248,74.448,10200,803100.000
2023-08-09,74.248,74.248,74.248,74.298,2200,174900.000
2023-08-10,74.448,74.448,74.448,74.448,0,0
2023-08-11,74.348,74.348,74.348,74.298,800,63680.000
2023-08-14,72.898,72.898,72.898,72.898,0,0
2023-08-15,72.448,72.448,72.448,72.448,0,0
