date,open,high,low,close,volume,turnover
2025-10-09,0.122,0.125,0.121,0.123,140000,17335.000
2025-10-10,0.115,0.118,0.108,0.106,520000,59390.000
2025-10-13,0.091,0.095,0.082,0.091,2225000,190305.000
2025-10-14,0.103,0.107,0.083,0.084,4925000,451530.000
2025-10-15,0.094,0.101,0.094,0.097,1340000,131420.000
2025-10-16,0.101,0.101,0.085,0.094,2120000,188645.000
2025-10-17,0.085,0.085,0.071,0.072,1310000,103980.000
2025-10-20,0.079,0.081,0.075,0.078,1050000,83075.000
2025-10-21,0.081,0.082,0.075,0.072,480000,37860.000
2025-10-22,0.067,0.069,0.062,0.066,600000,39295.000
2025-10-23,0.061,0.069,0.057,0.068,960000,58010.000
2025-10-24,0.068,0.068,0.067,0.068,130000,8775.000
2025-10-27,0.073,0.076,0.072,0.073,700000,51590.000
2025-10-28,0.071,0.072,0.069,0.069,160000,11310.000
2025-10-30,0.071,0.074,0.062,0.065,695000,47000.000
2025-10-31,0.049,0.055,0.047,0.050,959425000,50761930.000
2025-11-03,0.046,0.047,0.042,0.047,361675000,16324055.000
2025-11-04,0.046,0.047,0.039,0.040,5030000,211815.000
2025-11-05,0.034,0.035,0.033,0.034,1790000,60760.000
2025-11-06,0.034,0.040,0.034,0.040,1780000,65800.000
2025-11-07,0.040,0.042,0.039,0.042,550000,22420.000
2025-11-10,0.044,0.055,0.043,0.054,1105000,56145.000
2025-11-11,0.056,0.057,0.050,0.051,565000,30535.000
2025-11-12,0.045,0.046,0.045,0.046,150000,6830.000
2025-11-13,0.046,0.050,0.045,0.053,205000,9645.000
2025-11-14,0.048,0.048,0.045,0.045,105000,4755.000
2025-11-17,0.044,0.045,0.044,0.044,95000,4250.000
2025-11-18,0.037,0.037,0.033,0.033,335000,11530.000
2025-11-19,0.031,0.031,0.031,0.031,65000,2015.000
2025-11-20,0.027,0.027,0.027,0.027,180000,4860.000
2025-11-21,0.023,0.024,0.023,0.023,470000,10945.000
2025-11-24,0.026,0.026,0.026,0.026,70000,1820.000
2025-11-25,0.027,0.027,0.026,0.026,120000,3180.000
2025-11-26,0.032,0.032,0.030,0.030,110000,3400.000
2025-11-27,0.027,0.027,0.027,0.027,0,0
2025-11-28,0.027,0.027,0.027,0.026,55000,1485.000
2025-12-01,0.026,0.026,0.025,0.026,220000,5665.000
2025-12-02,0.031,0.031,0.028,0.028,185000,5375.000
2025-12-03,0.025,0.025,0.025,0.025,5000,125.000
2025-12-04,0.023,0.023,0.023,0.025,55000,1265.000
2025-12-05,0.027,0.027,0.027,0.027,0,0
2025-12-08,0.027,0.027,0.027,0.027,0,0
2025-12-09,0.023,0.023,0.023,0.023,0,0
2025-12-10,0.021,0.021,0.021,0.021,110000,2310.000
2025-12-11,0.021,0.021,0.021,0.021,0,0
2025-12-12,0.021,0.021,0.021,0.021,0,0
2025-12-15,0.018,0.018,0.018,0.018,0,0
2025-12-16,0.017,0.017,0.017,0.017,0,0
2025-12-17,0.017,0.017,0.017,0.017,0,0
2025-12-18,0.016,0.016,0.016,0.016,0,0
2025-12-19,0.015,0.015,0.015,0.015,0,0
2025-12-22,0.015,0.015,0.015,0.015,0,0
2025-12-23,0.014,0.014,0.014,0.014,0,0
2025-12-24,0.014,0.014,0.014,0.014,0,0
2025-12-29,0.017,0.017,0.017,0.017,100000,1700.000
2025-12-30,0.017,0.017,0.017,0.017,200000,3400.000
2025-12-31,0.015,0.015,0.015,0.015,0,0
2026-01-02,0.017,0.017,0.017,0.019,50000,850.000
2026-01-05,0.017,0.017,0.017,0.017,0,0
2026-01-06,0.019,0.019,0.019,0.019,0,0
2026-01-07,0.017,0.017,0.017,0.016,40000,680.000
2026-01-08,0.015,0.015,0.015,0.015,0,0
2026-01-09,0.015,0.015,0.015,0.015,0,0
2026-01-12,0.015,0.015,0.015,0.015,0,0
2026-01-13,0.019,0.020,0.019,0.016,240000,4760.000
2026-01-14,0.016,0.016,0.016,0.016,0,0
2026-01-15,0.017,0.017,0.017,0.017,0,0
2026-01-16,0.020,0.020,0.020,0.018,20000,400.000
2026-01-19,0.018,0.018,0.018,0.018,0,0
2026-01-20,0.014,0.014,0.014,0.014,0,0
2026-01-21,0.014,0.014,0.014,0.014,0,0
2026-01-22,0.014,0.014,0.014,0.014,0,0
2026-01-23,0.014,0.014,0.014,0.014,0,0
2026-01-26,0.013,0.013,0.013,0.013,0,0
2026-01-27,0.013,0.013,0.013,0.013,0,0
2026-01-28,0.016,0.016,0.016,0.016,100000,1600.000
2026-01-29,0.016,0.016,0.016,0.016,0,0
2026-01-30,0.016,0.016,0.016,0.016,0,0
2026-02-02,0.016,0.016,0.016,0.016,0,0
2026-02-03,0.016,0.016,0.016,0.016,0,0
2026-02-04,0.016,0.016,0.016,0.016,0,0
2026-02-05,0.016,0.016,0.016,0.016,0,0
2026-02-06,0.016,0.016,0.016,0.016,0,0
