date,open,high,low,close,volume,turnover
2014-01-02,10.930,10.930,10.428,10.698,2593570,0
2014-01-03,10.505,10.621,10.139,10.505,2634971,0
2014-01-06,10.370,10.370,9.888,9.888,1528265,0
2014-01-07,9.792,10.062,9.483,9.483,2389741,0
2014-01-08,9.503,9.792,9.503,9.695,1844683,0
2014-01-09,9.695,9.695,9.387,9.425,1556474,0
2014-01-10,9.406,9.541,9.329,9.348,1933769,0
2014-01-13,9.503,9.599,9.040,9.059,1885396,0
2014-01-14,9.020,9.040,8.731,8.982,2944627,0
2014-01-15,8.963,9.136,8.885,8.982,1658468,0
2014-01-16,8.982,9.155,8.905,8.943,1250738,0
2014-01-17,8.828,9.098,8.750,9.059,1449445,0
2014-01-20,9.194,9.194,8.885,8.943,1549214,0
2014-01-21,8.982,9.059,8.924,8.943,2092030,0
2014-01-22,9.001,9.194,8.982,9.175,3014216,0
2014-01-23,9.136,9.136,8.943,8.982,843001,0
2014-01-24,8.905,9.001,8.905,8.924,1367204,0
2014-01-27,8.731,8.924,8.442,8.461,2329217,0
2014-01-28,8.577,8.712,8.500,8.538,1061364,0
2014-01-29,8.538,8.828,8.481,8.519,1514368,0
2014-01-30,8.442,8.442,7.960,8.191,1926095,0
2014-02-04,7.960,8.230,7.960,8.133,1915309,0
2014-02-05,8.153,8.249,7.979,8.018,843234,0
2014-02-06,8.018,8.076,7.979,7.998,1462305,0
2014-02-07,8.076,8.346,7.979,8.288,2030436,0
2014-02-10,8.365,8.943,8.288,8.828,2222290,0
2014-02-11,9.001,9.001,8.673,8.770,1022991,0
2014-02-12,8.789,9.098,8.693,8.924,2817790,0
2014-02-13,8.924,9.098,8.519,8.538,1416062,0
2014-02-14,8.731,8.828,8.558,8.654,1293051,0
2014-02-17,8.828,8.963,8.750,8.885,1835038,0
2014-02-18,8.828,8.924,8.750,8.885,2046855,0
2014-02-19,8.828,8.982,8.828,8.943,2393410,0
2014-02-20,9.059,9.059,8.750,8.905,1475995,0
2014-02-21,8.905,8.905,8.731,8.789,1486365,0
2014-02-24,8.577,8.847,8.481,8.577,1200976,0
2014-02-25,8.500,8.866,8.500,8.693,2252365,0
2014-02-26,8.500,8.885,8.500,8.770,3345337,0
2014-02-27,8.828,9.811,8.789,9.638,6587843,0
2014-02-28,9.657,9.888,9.560,9.811,4384739,0
2014-03-03,9.908,9.927,9.753,9.792,2622712,0
2014-03-04,9.599,9.850,9.599,9.715,2866098,0
2014-03-05,9.773,9.965,9.695,9.946,2277043,0
2014-03-06,9.869,9.965,9.503,9.599,3671735,0
2014-03-07,9.599,10.447,9.541,10.255,4328840,0
2014-03-10,10.274,10.312,9.965,10.120,2876283,0
2014-03-11,9.965,10.255,9.908,10.178,2026209,0
2014-03-12,10.178,10.255,9.329,9.406,4036279,0
2014-03-13,9.406,9.773,9.348,9.599,2885969,0
2014-03-14,9.406,9.695,9.213,9.368,1253642,0
2014-03-17,9.368,9.792,9.368,9.695,1736105,0
2014-03-18,9.695,9.773,9.464,9.483,1294497,0
2014-03-19,9.503,9.753,9.503,9.618,1054519,0
2014-03-20,9.753,9.753,9.348,9.445,811493,0
2014-03-21,9.483,9.715,9.233,9.503,1518723,0
2014-03-24,9.503,9.888,9.503,9.753,1518246,0
2014-03-25,9.695,9.811,9.483,9.695,1552636,0
2014-03-26,9.676,9.869,9.425,9.618,1591735,0
2014-03-27,9.599,9.657,8.905,8.943,2310650,0
2014-03-28,9.078,9.483,9.078,9.329,1806207,0
2014-03-31,9.425,9.541,9.290,9.483,1075209,0
2014-04-01,9.483,9.618,9.136,9.368,1278922,0
2014-04-02,9.503,9.773,9.368,9.638,2642106,0
2014-04-03,9.869,9.985,9.638,9.927,2840119,0
2014-04-04,9.869,9.888,9.541,9.734,586581,0
2014-04-07,9.734,9.888,9.522,9.676,1050110,0
2014-04-08,9.715,9.927,9.464,9.888,1417773,0
2014-04-09,9.946,9.965,9.734,9.811,1774886,0
2014-04-10,9.830,10.582,9.734,10.409,5396223,0
2014-04-11,10.409,10.525,10.120,10.293,2521388,0
2014-04-14,10.255,10.737,10.178,10.582,1436171,0
2014-04-15,10.544,10.544,9.888,9.965,942575,0
2014-04-16,9.850,10.100,9.830,9.946,1310682,0
2014-04-17,9.946,10.158,9.830,9.888,1066135,0
2014-04-22,10.370,10.602,10.081,10.447,3733065,0
2014-04-23,10.467,10.582,10.197,10.312,983789,0
2014-04-24,10.428,10.447,9.985,10.120,666283,0
2014-04-25,10.178,10.255,9.811,10.178,1804547,0
2014-04-28,10.178,10.197,9.773,9.888,657104,0
2014-04-29,9.792,9.908,9.329,9.483,2304282,0
2014-04-30,9.618,9.676,9.368,9.503,1319808,0
2014-05-02,9.586,9.663,9.451,9.605,908911,0
2014-05-05,9.663,9.779,9.432,9.528,828017,0
2014-05-07,9.625,9.625,9.335,9.451,1009924,0
2014-05-08,9.528,9.625,9.104,9.200,2100742,0
2014-05-09,9.239,9.316,8.969,9.085,895014,0
2014-05-12,9.123,9.509,8.988,9.393,1424762,0
2014-05-13,9.393,9.721,9.355,9.605,754798,0
2014-05-14,9.702,9.837,9.528,9.740,703566,0
2014-05-15,9.740,9.817,9.625,9.740,803542,0
2014-05-16,9.740,9.740,9.432,9.605,935253,0
2014-05-19,9.779,9.779,9.451,9.605,683446,0
2014-05-20,9.682,9.740,9.548,9.663,1127738,0
2014-05-21,9.644,9.760,9.470,9.644,545097,0
2014-05-22,9.663,9.740,9.528,9.644,502576,0
2014-05-23,9.702,9.702,9.451,9.644,784874,0
2014-05-26,9.625,9.644,9.451,9.605,508177,0
2014-05-27,9.605,9.605,9.432,9.567,224635,0
2014-05-28,9.625,9.817,9.567,9.779,804164,0
2014-05-29,9.721,9.779,9.625,9.779,423550,0
2014-05-30,9.817,9.817,9.605,9.740,495109,0
2014-06-03,9.779,10.203,9.682,10.203,1445307,0
2014-06-04,10.145,10.242,10.049,10.203,1075468,0
2014-06-05,10.222,10.300,10.107,10.222,269437,0
2014-06-06,10.222,10.222,9.875,9.952,398037,0
2014-06-09,9.972,10.300,9.837,10.165,566047,0
2014-06-10,10.165,10.300,10.030,10.222,662289,0
2014-06-11,10.222,10.242,10.068,10.184,507762,0
2014-06-12,10.107,10.261,10.107,10.145,567913,0
2014-06-13,10.145,10.492,10.145,10.454,2182465,0
2014-06-16,10.492,10.859,10.492,10.820,3156506,0
2014-06-17,10.917,10.994,10.647,10.801,2133929,0
2014-06-18,10.801,10.878,10.531,10.550,1254264,0
2014-06-19,10.627,10.762,10.415,10.454,824906,0
2014-06-20,10.415,10.685,10.242,10.589,1640271,0
2014-06-23,10.492,10.705,10.454,10.589,670362,0
2014-06-24,10.550,10.647,10.377,10.473,383041,0
2014-06-25,10.473,10.550,10.338,10.473,1068416,0
2014-06-26,10.454,10.627,10.300,10.589,834447,0
2014-06-27,10.608,10.782,10.608,10.743,918037,0
2014-06-30,10.705,10.994,10.589,10.897,1179054,0
2014-07-02,10.878,11.071,10.840,11.071,1394160,0
2014-07-03,11.071,11.360,11.032,11.322,1814209,0
2014-07-04,11.283,11.360,11.032,11.110,487642,0
2014-07-07,10.936,11.206,10.936,11.129,332700,0
2014-07-08,11.032,11.322,11.032,11.052,679354,0
2014-07-09,11.090,11.148,10.917,10.975,728145,0
2014-07-10,10.955,11.457,10.955,11.418,1696689,0
2014-07-11,11.302,11.534,11.148,11.418,1176602,0
2014-07-14,11.418,11.437,10.975,11.110,1953517,0
2014-07-15,11.225,11.360,10.743,10.762,1931961,0
2014-07-16,10.666,10.859,10.608,10.666,2842208,0
2014-07-17,10.647,10.685,10.396,10.589,3749266,0
2014-07-18,10.415,11.225,10.415,11.052,3525245,0
2014-07-21,11.148,11.148,10.859,10.955,888061,0
2014-07-22,10.994,11.264,10.840,11.225,3754802,0
2014-07-23,11.225,11.341,11.071,11.167,978569,0
2014-07-24,11.110,11.457,11.110,11.264,1304879,0
2014-07-25,11.167,11.187,10.917,11.090,997686,0
2014-07-28,11.032,11.264,11.032,11.090,1552118,0
2014-07-29,11.071,11.379,10.994,11.283,2214200,0
2014-07-30,11.302,11.495,10.705,10.955,1918213,0
2014-07-31,11.071,11.071,10.859,11.013,757391,0
2014-08-01,11.032,11.090,10.801,10.859,1654391,0
2014-08-04,10.917,11.457,10.840,11.379,3099637,0
2014-08-05,11.283,11.457,11.225,11.399,1290770,0
2014-08-06,11.244,11.379,11.167,11.302,511495,0
2014-08-07,11.302,11.784,11.167,11.244,2711470,0
2014-08-08,11.167,11.649,11.167,11.495,1622433,0
2014-08-11,11.495,11.611,11.495,11.534,1827009,0
2014-08-12,11.611,11.611,11.457,11.592,1325460,0
2014-08-13,11.592,11.630,11.418,11.553,1451934,0
2014-08-14,11.649,11.649,11.167,11.379,826980,0
2014-08-15,11.495,11.495,11.264,11.379,471670,0
2014-08-18,11.514,11.514,11.225,11.264,1316697,0
2014-08-19,11.322,11.514,11.225,11.437,1537305,0
2014-08-20,11.437,11.437,11.167,11.225,1749374,0
2014-08-21,11.071,11.283,10.897,10.917,1209053,0
2014-08-22,10.917,11.110,10.743,10.801,2786677,0
2014-08-25,10.801,11.071,10.782,10.994,1606773,0
2014-08-26,11.052,11.090,10.666,10.782,2438213,0
2014-08-27,10.820,10.917,10.570,10.627,1482425,0
2014-08-28,10.685,11.032,10.666,10.762,2804101,0
2014-08-29,10.685,10.685,10.531,10.531,1338269,0
2014-09-01,10.203,10.473,9.972,10.396,3377822,0
2014-09-02,10.338,10.492,10.107,10.415,1921739,0
2014-09-03,10.415,10.878,10.396,10.840,2872632,0
2014-09-04,10.859,10.878,10.743,10.859,1908122,0
2014-09-05,10.782,10.936,10.782,10.936,1711416,0
2014-09-08,10.975,10.975,10.685,10.782,1116123,0
2014-09-10,10.685,10.762,10.570,10.724,2099497,0
2014-09-11,10.589,10.955,10.589,10.820,1790443,0
2014-09-12,10.743,10.859,10.743,10.782,1014902,0
2014-09-15,10.917,10.917,10.589,10.724,1928584,0
2014-09-16,10.724,10.743,10.300,10.357,1290770,0
2014-09-17,10.396,10.589,10.338,10.377,987523,0
2014-09-18,10.319,10.473,10.300,10.377,1515197,0
2014-09-19,10.415,10.743,10.396,10.647,894599,0
2014-09-22,10.589,10.589,10.435,10.570,1287243,0
2014-09-23,10.570,10.762,10.415,10.570,1358425,0
2014-09-24,10.492,11.090,10.454,11.013,3723241,0
2014-09-25,11.071,11.958,11.071,11.630,12184720,0
2014-09-26,11.553,11.958,11.534,11.939,9372208,0
2014-09-29,11.572,11.823,11.244,11.804,6041086,0
2014-09-30,11.649,11.649,11.264,11.534,3712941,0
2014-10-03,11.264,11.862,11.187,11.707,2686587,0
2014-10-06,11.765,12.594,11.688,12.209,4371361,0
2014-10-07,12.267,12.324,12.132,12.228,2987356,0
2014-10-08,12.228,12.228,12.054,12.093,1809940,0
2014-10-09,12.209,12.575,12.093,12.209,2311895,0
2014-10-10,11.939,12.247,11.746,12.035,4379035,0
2014-10-13,11.842,12.074,11.727,11.842,3546273,0
2014-10-14,11.765,11.842,11.302,11.360,3883696,0
2014-10-15,11.495,11.804,11.476,11.727,3507469,0
2014-10-16,11.457,11.862,11.418,11.611,3666135,0
2014-10-17,11.572,11.919,11.534,11.649,1497359,0
2014-10-20,12.035,12.035,11.611,11.669,2665233,0
2014-10-21,11.727,11.765,11.206,11.225,2565407,0
2014-10-22,11.264,11.707,11.264,11.457,3680966,0
2014-10-23,11.379,11.534,11.206,11.264,1101603,0
2014-10-24,11.264,11.341,11.187,11.283,1511671,0
2014-10-27,11.302,11.457,10.917,10.955,1130331,0
2014-10-28,11.341,11.341,10.975,11.187,4342629,0
2014-10-29,11.360,11.476,11.206,11.399,1360462,0
2014-10-30,11.457,11.457,11.148,11.167,903103,0
2014-10-31,10.994,10.994,10.550,10.705,5542035,0
2014-11-03,10.589,10.782,10.415,10.512,3421443,0
2014-11-04,10.415,10.917,10.396,10.820,4833802,0
2014-11-05,10.820,10.820,10.492,10.550,3160654,0
2014-11-06,10.550,11.727,10.492,11.688,7261924,0
2014-11-07,11.611,11.649,10.975,11.013,4770228,0
2014-11-10,11.592,12.652,11.302,12.170,16142197,0
2014-11-11,12.247,12.344,11.611,11.765,9225568,0
2014-11-12,11.939,12.324,11.765,12.189,9608282,0
2014-11-13,12.305,12.556,12.189,12.479,9413308,0
2014-11-14,12.363,12.459,11.958,12.189,5013831,0
2014-11-17,12.459,12.498,11.649,11.765,8492263,0
2014-11-18,11.746,11.939,11.572,11.611,5906159,0
2014-11-19,11.592,11.765,10.955,11.264,6758964,0
2014-11-20,11.302,12.286,11.302,11.958,5315678,0
2014-11-21,11.900,11.958,11.572,11.746,4594293,0
2014-11-24,11.900,12.093,11.842,11.939,3909127,0
2014-11-25,11.977,12.228,11.746,11.842,5222796,0
2014-11-26,11.997,12.074,11.707,11.765,6128824,0
2014-11-27,11.765,12.035,11.649,11.746,4133866,0
2014-11-28,11.842,11.842,11.206,11.592,7025912,0
2014-12-01,11.592,11.592,10.975,10.994,3777312,0
2014-12-02,11.052,11.264,10.994,11.090,2771868,0
2014-12-03,11.071,11.187,10.454,10.473,10034736,0
2014-12-04,10.512,10.878,10.512,10.801,5790943,0
2014-12-05,10.936,11.495,10.936,11.090,7463775,0
2014-12-08,11.052,11.514,11.052,11.206,4193602,0
2014-12-09,11.264,11.264,10.280,10.396,7304684,0
2014-12-10,10.300,10.724,10.300,10.492,3069390,0
2014-12-11,10.473,10.685,10.396,10.492,2338652,0
2014-12-12,10.492,10.666,10.492,10.550,2468911,0
2014-12-15,10.415,10.917,10.415,10.840,2241580,0
2014-12-16,10.859,10.878,10.415,10.492,4464955,0
2014-12-17,10.512,10.685,10.396,10.435,2292267,0
